establishment_id,establishment_number,EstNumber_0,EstNumber_1,EstNumber_2,EstNumber_3,establishment_name,duns_number,street,city,state,zip,phone,grant_date,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code,Establishment Number,Modified Line Speed Flag,load_date,modified_line_speed_flag,est_status,LatestMPIActiveDate,standardized_name,company_name,grant_date_key,inspection_system_npis,inspection_system_npis_waiver,inspection_system_nsis,slaughter,processing,meat_slaughter,poultry_slaughter,young_chicken_slaughter,young_turkey_slaughter,meat_processing,poultry_processing,egg_processing,processing_volume_category,slaughter_volume_category,listeria_alternative,young_chicken_carcasses_category,young_turkey_carcasses_category,comminuted_chicken_category,comminuted_turkey_category,chicken_parts_category,category_start_date,category_end_date
6168558,M3195+P3195+V3195,M3195,P3195,V3195,,Sunbow Distributing,,1580 South State Street ,Orem,UT,84097,(801) 785-4052,2025-07-01,Meat Processing; Poultry Processing; Voluntary Slaughter - Meat,,15,1532,Small,40.268505993424,-111.683284925149,Utah County,49049,,N,2026-08-24,N,Active,,Sunbow Distributing,Sunbow Distributing,20250701,,,,,Yes,,,,,Yes,Yes,,5,,,,,,,NA,2025-06-29,2026-06-27
9635,M31959,M31959,,,,Lebanese Butcher Slaughter House Inc,,241 West Shirley Avenue ,Warrenton,VA,20186,(540) 347-4178,2021-03-24,Meat Processing; Meat Slaughter,,80,8019,Very Small,38.713684998785,-77.805219990111,Fauquier County,51061,,N,2026-08-24,N,Active,,Lebanese Butcher Slaughter House Inc,Lebanese Butcher Slaughter House Inc,20210324,,,,Yes,,Yes,,,,,,,,1,,,,,,,,
9577,M31960+P31960,M31960,P31960,,,"Humphrey's Market, Inc.",,1821 South 15th Street ,Springfield,IL,62703,(217) 544-7445,2021-10-25,Meat Processing; Poultry Processing,,50,50IL,Small,39.782494061643,-89.635764565101,Sangamon County,17167,,N,2026-08-24,N,Active,,"Humphrey's Market, Inc.","Humphrey's Market, Inc.",20211025,,,,,Yes,,,,,Yes,Yes,,4,,,,,,,,,
9879,M31965+V31965,M31965,V31965,,,Triumph Foods LLC,,5302 Stockyards EXPW ,St Joseph,MO,64504,(816) 396-2700,2021-11-02,Certification - Export; Food Inspection; Meat Processing; Meat Slaughter,67th Street BBQ Premium Meats; Daily Chef; GFS; Gordon Food Service; Highplains Farms; Iowa Gold Brand Premium Pork; Natural Praire Fresh Premium Pork; Naturewell; Prairie Fresh Natural; Prairie Fresh Prime; Publix; Seaboard Farms; Seaboard Foods; St. Joe Pork,35,3506,Large,39.718856993,-94.876286040468,Buchanan County,29021,,N,2026-08-24,N,Active,,Triumph Foods LLC,67th Street BBQ Premium Meats,20211102,,,Yes,Yes,Yes,Yes,,,,Yes,,,5,4,,,,,,,,
9888,M31971+P31971,M31971,P31971,,,D&M Packing,,687 Morgan Rd ,Albemarle,NC,28001,(704) 982-3716,2021-07-27,Meat Processing,,80,80NC,Very Small,35.336781123344,-80.210485812375,Stanly County,37167,,N,2026-08-24,N,Active,,D&M Packing,D&M Packing,20210727,,,,,Yes,,,,,Yes,,,3,,,,,,,,,
9773,M31979+P31979,M31979,P31979,,,Gold Creek Processing LLC,,1100 Airport Parkway ,Gainesville,GA,30501,(678) 928-6960,2021-09-27,Meat Processing; Poultry Processing,"Foundation Food Group, LLC",85,85GA,Large,34.274444004649,-83.827446011746,Hall County,13139,,N,2026-08-24,N,Active,,Gold Creek Processing,"Foundation Food Group, LLC",20210927,,,,,Yes,,,,,,Yes,,5,,,,,,,1,2025-06-29,2026-06-27
9850,M31980+P31980,M31980,P31980,,,"M & C Unico, Inc.",,2041 Hawkins Circle ,Los Angeles,CA,90001,(323) 589-4518,2016-02-25,Meat Processing,Tacos El Unico,05,0535,Very Small,33.975914015423,-118.235373039839,Los Angeles County,06037,,N,2026-08-24,N,Active,,M & C Unico,Tacos El Unico,20160225,,,,,Yes,,,,,Yes,Yes,,3,,,,,,,NA,2025-06-29,2026-06-27
9737,M31988+V31988,M31988,V31988,,,"Strassburger Meats, LLC",,40 Broad Street ,Carlstadt,NJ,07072,(201) 842-8890,2021-10-27,Meat Processing; Voluntary Processing - Meat,"Suzy Sirloin, Inc.",80,8023,Small,40.832780995794,-74.078777969852,Bergen County,34003,,N,2026-08-24,N,Active,,"Strassburger Meats, LLC","Suzy Sirloin, Inc.",20211027,,,,,Yes,,,,,Yes,,,5,,,,,,,,,
6168561,M3199,M3199,,,,"Red Kingfisher, LLC",,20200 167th St ,Olathe,KS,66061,(214) 491-7200,2025-12-30,Meat Processing,"Spark Manufacturing Solutions, LLC; Walmart, Inc",35,3507,Large,38.825554642594,-94.820023255004,Johnson County,20091,,N,2026-08-24,N,Active,,"Red Kingfisher, LLC","Spark Manufacturing Solutions, LLC",20251230,,,,,Yes,,,,,Yes,,,5,,,,,,,,,
9604,M31993+P31993,M31993,P31993,,,Garland Ventures LTD,170812759,115 International Road ,Garland,TX,75042,(972) 485-8878,2021-07-20,Meat Processing; Poultry Processing,Bally Plus,40,4024,Small,32.913273010828,-96.673506981076,Dallas County,48113,,N,2026-08-24,N,Active,,Garland Ventures LTD,Bally Plus,20210720,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 3,,,,,,,
9651,M31996+P31996+V31996,M31996,P31996,V31996,,Kaiser Foodline LLC,,1801 Reserve Street ,Garland,TX,75042,(972) 705-9595,2022-03-06,Certification - Export; Meat Processing,,40,4027,Small,32.89580001165,-96.686552994273,Dallas County,48113,,N,2026-08-24,N,Active,,Kaiser Foodline LLC,Kaiser Foodline LLC,20220306,,,,,Yes,,,,,Yes,Yes,,3,,Alternative 2 Choice 2,,,,,,,
6169295,M31996B+P31996B,M31996B,P31996B,,,"Kaiser Foodline, LLC",,6651 Tres Lagunas Dr. ,Houston,TX,77083,(972) 705-9595,2026-02-20,Meat Processing; Poultry Processing,,40,4026,Small,29.70595117179,-95.63980307227,Harris County,48201,,N,2026-08-24,N,Active,,"Kaiser Foodline, LLC","Kaiser Foodline, LLC",20260220,,,,,Yes,,,,,,Yes,,2,,Alternative 2 Choice 2,,,,,,,
11579,M31999+P31999,M31999,P31999,,,Thompson Farms Country Cured Meats,,2538 Dixie Rd ,Dixie,GA,31629,(229) 263-9074,2021-03-29,Meat Processing; Meat Slaughter,Thompson Farms,85,85GA,Small,30.76123001555,-83.700724962959,Brooks County,13027,,N,2026-08-24,N,Active,,Thompson Farms Country Cured Meats,Thompson Farms,20210329,,,,,Yes,,,,,Yes,,,4,,Alternative 3,,,,,,,
14012,M31999A,M31999A,,,,Thompson Farms,,2538 Dixie Road ,Dixie,GA,31629,(229) 263-9074,2021-03-25,Meat Processing; Meat Slaughter,Thompson Farms,85,85GA,Small,30.76123001555,-83.700724962959,Brooks County,13027,,N,2026-08-24,N,Active,,Thompson Farms,Thompson Farms,20210325,,,,Yes,,Yes,,,,,,,,2,,,,,,,,
2502,M320+P19705,M320,P19705,,,Mariah Foods,605212717,1333 Indiana Ave ,Columbus,IN,47202-0548,(812) 669-1423,2022-03-30,Meat Processing; Poultry Processing,,50,5023,Small,39.198876996152,-85.910477026324,Bartholomew County,18005,,N,2026-08-24,N,Active,,Mariah Foods,Mariah Foods,20220330,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 3,,,,,,,
9644,M32004+P32004+G32004,M32004,P32004,G32004,,American Pasteurization Company,,2880 N. 112th St Bldg E ,Milwaukee,WI,53222,,2021-05-05,Egg Product; Meat Processing; Poultry Processing,,25,2517,Small,43.07061297962,-88.052257973725,Milwaukee County,55079,,N,2026-08-24,N,Active,,American Pasteurization Company,American Pasteurization Company,20210505,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 2 Choice 2,,,,,,,
9619,M32006+P32006+V32006,M32006,P32006,V32006,,Frozen Assets Cold Storage LLC,,2635 S. Western Ave. Suite 100,Chicago,IL,60608,(773) 247-2319,1986-04-07,Certification - Export; Meat Processing; Poultry Processing,,50,5003,Small,41.844099984432,-87.682946961225,Cook County,17031,,N,2026-08-24,N,Active,,Frozen Assets Cold Storage LLC,Frozen Assets Cold Storage LLC,19860407,,,,,Yes,,,,,Yes,,,5,,,,,,,,,
9710,M32007+P32007,M32007,P32007,,,Walnut Valley Packing LLC,,1000 South Main Street ,El Dorado,KS,67042,(316) 321-3595,2021-07-13,Meat Processing; Meat Slaughter; Poultry Processing,,35,3509,Very Small,37.809653993607,-96.848321965359,Butler County,20015,,N,2026-08-24,N,Active,,Walnut Valley Packing LLC,Walnut Valley Packing LLC,20210713,,,,Yes,Yes,Yes,,,,Yes,,,3,1,,,,,,,,
9698,M32009+P32009,M32009,P32009,,,"Salm Partners, LLC",157695441,590 Woodrow Street ,Denmark,WI,54208,(920) 863-5559,2021-01-27,Meat Processing; Poultry Processing,,25,2524,Small,44.355734002011,-87.833813004118,Brown County,55009,,N,2026-08-24,N,Active,,"Salm Partners, LLC","Salm Partners, LLC",20210127,,,,,Yes,,,,,Yes,Yes,,5,,,,,,,,,
6168628,M3201+P3201+I3201,M3201,P3201,I3201,,Maestri d'Italia Inc.,,1674 West Garden Road ,Vineland,NJ,08360,(848) 285-7975,2025-11-04,Imported Product; Meat Processing; Poultry Processing,,80,8013,Small,39.521323530712,-75.05476937399,Cumberland County,34011,,N,2026-08-24,N,Active,,Maestri d'Italia Inc.,Maestri d'Italia Inc.,20251104,,,,,Yes,,,,,Yes,,,4,,Alternative 3,,,,,,,
9876,M32012,M32012,,,,Country Slaughter and Meats,,962 Old Cheraw Hwy ,Rockingham,NC,28379,(910) 895-0838,2011-10-24,,,80,80NC,Very Small,34.89526178,-79.83692853,Richmond County,37153,,N,2026-08-24,N,Inactive,2025-06-24,Country Slaughter and Meats,Country Slaughter and Meats,20111024,,,,,,,,,,,,,,,,,,,,,,
9711,M32015+P32015,M32015,P32015,,,Troll Smokehouse,,2528 Old Kawkawlin Road ,Kawkawlin,MI,48631,(989) 686-3210,2021-09-01,Meat Processing; Poultry Processing,,50,5010,Very Small,43.66702387723,-83.94979823164,Bay County,26017,,N,2026-08-24,N,Active,,Troll Smokehouse,Troll Smokehouse,20210901,,,,,Yes,,,,,Yes,Yes,,3,,Alternative 3,,,,,,,
9592,M32016+P32016,M32016,P32016,,,CPK Quality Foods,,"1630 91st Ave NE, Suite 109 ",Blaine,MN,55449,(763) 786-7898,2016-05-20,Meat Processing; Poultry Processing,,25,2512,Very Small,45.135007000125,-93.230241021714,Anoka County,27003,,N,2026-08-24,N,Active,,CPK Quality Foods,CPK Quality Foods,20160520,,,,,Yes,,,,,Yes,,,5,,Alternative 3,,,,,,,
9774,M32019+P32019,M32019,P32019,,,San Miguel,,"1625 Gobel Way, Suite A ",Modesto,CA,95351,(209) 346-6200,2024-05-01,Meat Processing; Poultry Processing,,05,0509,Very Small,37.60587199014,-120.991930040061,Stanislaus County,06099,,N,2026-08-24,N,Active,,San Miguel,San Miguel,20240501,,,,,Yes,,,,,Yes,Yes,,4,,,,,,,,,
9587,M32026+P32026,M32026,P32026,,,"Raw Seafoods, Inc.",01-281-9475,481 Currant Road ,Fall River,MA,02720,(508) 673-0111,2021-10-19,Meat Processing; Poultry Processing,J. Scott Foods,60,6029,Very Small,41.740319366446,-71.110073323878,Bristol County,25005,,N,2026-08-24,N,Active,,"Raw Seafoods, Inc.",J. Scott Foods,20211019,,,,,Yes,,,,,Yes,,,3,,,,,,,,,
9622,M32027+V32027,M32027,V32027,,,"Monogram Prepared Meats, LLC",,1231 870th St. ,Harlan,IA,51537,,2021-07-19,Certification - Export; Meat Processing,Brookfield Farms,25,2518,Small,41.625692020927,-95.333104038301,Shelby County,19165,,N,2026-08-24,N,Active,,"Monogram Prepared Meats, LLC",Brookfield Farms,20210719,,,,,Yes,,,,,Yes,,,5,,Alternative 3,,,,,,,
9848,M32029+P32029+V32029,M32029,P32029,V32029,,Kiolbassa Provision Company Inc.,,1325 S. Brazos ,San Antonio,TX,78207,(210) 226-8127,2020-11-05,Certification - Export; Meat Processing; Poultry Processing,,40,4040,Small,29.413351001876,-98.515599015409,Bexar County,48029,,N,2026-08-24,N,Active,,Kiolbassa Provision Company Inc.,Kiolbassa Provision Company Inc.,20201105,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 3,,,,,,,
6163343,M32029A+P32029A+V32029A,M32029A,P32029A,V32029A,,Kiolbassa Provision Company,,1545 South San Marcos ,San Antonio,TX,78207,(210) 229-1094,2020-11-05,Certification - Export; Meat Processing; Poultry Processing,,40,4040,Small,29.410432004095,-98.511226008884,Bexar County,48029,,N,2026-08-24,N,Active,,Kiolbassa Provision Company,Kiolbassa Provision Company,20201105,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 3,,,,,,,
6168565,M3203+P3203,M3203,P3203,,,Criolite Corporation,,Barrio Montones Carr. PR 183 Km 21.5 ,Las Piedras,PR,00771,(787) 426-5649,2025-09-24,Meat Processing; Poultry Processing,N/A,85,8544,Very Small,18.179454268819,-65.871653300308,Las Piedras,72085,,N,2026-08-24,N,Active,,Criolite Corporation,Criolite Corporation,20250924,,,,,Yes,,,,,,Yes,,3,,,,,,,,,
9612,M32031+P32031,M32031,P32031,,,K-D Market Inc.,,88 Mulberry Street ,New York,NY,10013,(212) 334-4200,2021-08-02,Meat Processing; Poultry Processing,,60,6012,Very Small,40.716674956827,-73.998746133409,New York County,36061,,N,2026-08-24,N,Active,,K-D Market Inc.,K-D Market Inc.,20210802,,,,,Yes,,,,,Yes,Yes,,3,,,,,,,NA,2025-06-29,2026-06-27
9588,M32036+P32036,M32036,P32036,,,El Corral Meats,,1730 W 500 South ,Salt Lake City,UT,84104,(801) 972-1828,2021-07-23,Meat Processing; Poultry Processing,,15,1531,Small,40.758983996119,-111.940143989371,Salt Lake County,49035,,N,2026-08-24,N,Active,,El Corral Meats,El Corral Meats,20210723,,,,,Yes,,,,,Yes,Yes,,4,,Alternative 3,,,,,,,
9829,M32038+P32038,M32038,P32038,,,"By George, Inc.",,"Carr. 8860 - KM.1 HM., Bo. Las Cuevas, Urb. Matienzon, Zonal Industrial",Trujillo Alto,PR,00976,(787) 293-2769,2017-04-25,Meat Processing; Poultry Processing,"JAP Manufacturing, Inc.",85,8544,Very Small,18.374234984321,-65.988414883524,Carolina,72031,,N,2026-08-24,N,Active,,"By George, Inc.","JAP Manufacturing, Inc.",20170425,,,,,Yes,,,,,Yes,Yes,,3,,,,,,,,,
10201,M32042+P32042+V32042,M32042,P32042,V32042,,"Brushy Prairie Packing, Inc.",,435 N. 850 East ,LaGrange,IN,46761-9145,(260) 367-2708,2021-08-17,Meat Processing; Meat Slaughter; Poultry Processing; Poultry Slaughter; Voluntary Processing - Poultry; Voluntary Processing - Rabbit; Voluntary Slaughter - Poultry; Voluntary Slaughter - Rabbit,,50,5033,Very Small,41.646603556882,-85.268078730014,LaGrange County,18087,,N,2026-08-24,N,Active,,"Brushy Prairie Packing, Inc.","Brushy Prairie Packing, Inc.",20210817,,,,Yes,Yes,Yes,,,,Yes,Yes,,3,2,,,,,,,,
9617,M32046,M32046,,,,"New World Services, Inc.",,11229 E. Independence Blvd. Sutie H,Matthews,NC,28105,(704) 849-2600,2021-11-04,Meat Processing,A.A. Biltong; Matthews Meat Emporium; The South African Food Shop,80,80NC,Very Small,35.118494823165,-80.696327910151,Mecklenburg County,37119,,N,2026-08-24,N,Active,,"New World Services, Inc.",A.A. Biltong,20211104,,,,,Yes,,,,,Yes,,,2,,Alternative 3,,,,,,,
9624,M32049+P32049,M32049,P32049,,,Ron's Home Style Foods,,12530 Burdine St. ,Houston,TX,77085,(713) 640-2082,2021-07-16,Meat Processing; Poultry Processing,,40,4032,Small,29.640053990129,-95.480537021291,Harris County,48201,,N,2026-08-24,N,Active,,Ron's Home Style Foods,Ron's Home Style Foods,20210716,,,,,Yes,,,,,Yes,Yes,,4,,Alternative 3,,,,,,,
9740,M32053+P32053+V32053,M32053,P32053,V32053,,Fresh Grill LLC,,240 East Dyer Road ,Santa Ana,CA,92707,(714) 444-2126,2021-10-26,Certification - Export; Food Inspection; Meat Processing; Poultry Processing,Brown Bag Co.,05,0521,Small,33.707981996102,-117.865297011037,Orange County,06059,,N,2026-08-24,N,Active,,Fresh Grill LLC,Brown Bag Co.,20211026,,,,,Yes,,,,,Yes,Yes,,4,,Alternative 3,,,,,,,
11574,M32053A+P32053A,M32053A,P32053A,,,"Richandre, Inc.",,1170 Sandhill Ave. ,Carson,CA,90746,(310) 346-9856,2022-04-04,Meat Processing; Poultry Processing,,05,0507,Small,33.877928980569,-118.252445970779,Los Angeles County,06037,,N,2026-08-24,N,Active,,"Richandre, Inc.","Richandre, Inc.",20220404,,,,,Yes,,,,,Yes,Yes,,3,,,,,,,,,
9714,M32056+P32056,M32056,P32056,,,"Lao Khitsada Food, Inc.",,"11540 E. Washington Blvd., Suite A ",Whittier,CA,90606,(562) 692-3943,2017-05-22,Meat Processing,,05,0521,Very Small,33.968655999735,-118.065675039806,Los Angeles County,06037,,N,2026-08-24,N,Active,,"Lao Khitsada Food, Inc.","Lao Khitsada Food, Inc.",20170522,,,,,Yes,,,,,Yes,,,2,,,,,,,,,
6169248,M3206,M3206,,,,Arctic Fresh Seafood,080705731,6 Hassey Street ,New Bedford,MA,02740,(508) 997-0542,2026-01-20,Meat Processing,,60,6029,Very Small,41.624614820641,-70.915016127245,Bristol County,25005,,N,2026-08-24,N,Active,,Arctic Fresh Seafood,Arctic Fresh Seafood,20260120,,,,,Yes,,,,,Yes,,,1,,,,,,,,,
9662,M32062+P32062+V32062,M32062,P32062,V32062,,Washington County Meat Packing,,20505 Campground Road ,Bristol,VA,24202-2019,,2021-07-22,Meat Processing; Meat Slaughter; Voluntary Processing - Meat,,80,80VA,Very Small,36.650395000656,-82.213166981103,Washington County,51191,,N,2026-08-24,N,Active,,Washington County Meat Packing,Washington County Meat Packing,20210722,,,,Yes,Yes,Yes,,,,Yes,,,3,1,,,,,,,,
12243,M32064+P32064+V32064,M32064,P32064,V32064,,LA PASTA INC,,2727 Pittman Drive ,Silver Spring,MD,20910,(301) 588-1111,2022-04-20,Meat Processing; Poultry Processing; Voluntary Processing - Meat,,80,8006,Small,39.001688994002,-77.057587000103,Montgomery County,24031,,N,2026-08-24,N,Active,,LA PASTA INC,LA PASTA INC,20220420,,,,,Yes,,,,,Yes,Yes,,4,,,,,,,,,
9682,M32068+P32068,M32068,P32068,,,"Cuisine Innovations Unlimited, LLC",,180 Lehigh Avenue ,Lakewood,NJ,8701,,2007-06-20,,Cuisine Innovations; Delicior,80,8012,Small,40.07259799,-74.17450802,Ocean County,34029,,N,2026-08-24,N,Inactive,2024-12-05,"Cuisine Innovations Unlimited, LLC",Cuisine Innovations,20070620,,,,,,,,,,,,,,,,,,,,,,
9664,M32073+P32073+V32073,M32073,P32073,V32073,,Whitsons Food Service (Bronx) Corp.,,1800 Motor Parkway ,Islandia,NY,11749,(631) 424-2700,2006-03-22,Certification - Export,,60,6017,Small,40.81295842,-73.16601361,Suffolk County,36103,,N,2026-08-24,N,Inactive,2025-11-04,Whitsons Food Service (Bronx) Corp.,Whitsons Food Service (Bronx) Corp.,20060322,,,,,,,,,,,,,,,,,,,,,,
9645,M32076+P32076,M32076,P32076,,,"Los Olivos, Ltd.",,105 Bi County Boulevard ,Farmingdale,NY,11735,(631) 773-6439,2021-12-02,Meat Processing; Poultry Processing,,60,6017,Small,40.725406008179,-73.428064758623,Suffolk County,36103,,N,2026-08-24,N,Active,,"Los Olivos, Ltd.","Los Olivos, Ltd.",20211202,,,,,Yes,,,,,Yes,,,3,,Alternative 3,,,,,,,
9692,M32081+P32081,M32081,P32081,,,"Salad Time, LLC",,148 Riverview Park Rd ,Jackson,GA,30233,(770) 504-7100,2021-05-19,Meat Processing; Poultry Processing,Bonduelle Fresh Americas,85,8501,Small,33.214865998931,-84.047951001696,Butts County,13035,,N,2026-08-24,N,Active,,"Salad Time, LLC",Bonduelle Fresh Americas,20210519,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 3,,,,,,,
9670,M32084+P32084,M32084,P32084,,,Northern Lakes Seafd & Mts LLC,,12301 Conant ,Detroit,MI,48212,(313) 368-2500,2021-10-25,Meat Processing; Poultry Processing,,50,5008,Small,42.409572006394,-83.057919993558,Wayne County,26163,,N,2026-08-24,N,Active,,Northern Lakes Seafd & Mts LLC,Northern Lakes Seafd & Mts LLC,20211025,,,,,Yes,,,,,Yes,Yes,,3,,,,,,,,,
9844,M32085+P32085,M32085,P32085,,,ASU Food Safety and Product Development Lab,,7945 Grape Creek Road ,San Angelo,TX,76901,(352) 942-2515,2016-03-08,Meat Processing; Meat Slaughter,,40,4022,Very Small,31.544186985839,-100.512558026478,Tom Green County,48451,,N,2026-08-24,N,Active,,ASU Food Safety and Product Development Lab,ASU Food Safety and Product Development Lab,20160308,,,,Yes,Yes,Yes,,,,Yes,Yes,,2,1,Alternative 3,,,,,,,
9647,M32090+P32090,M32090,P32090,,,"CSC FOOD MANUFACTURING, LLC",,609 E. Gilbreath Street ,Graham,NC,27253,(919) 444-9581,2008-03-10,,Kerala Curry,80,8007,Very Small,36.0594109,-79.39061431,Alamance County,37001,,N,2026-08-24,N,Inactive,2025-04-03,"CSC FOOD MANUFACTURING, LLC",Kerala Curry,20080310,,,,,,,,,,,,,,,,,,,,,,
9697,M32095+P32095,M32095,P32095,,,"Wassler Meats, Inc",,4300 Harrison Ave. ,Cincinnati,OH,45211,(513) 574-9033,2021-09-22,Meat Processing; Poultry Processing,,50,5022,Very Small,39.162693996524,-84.624518987082,Hamilton County,39061,,N,2026-08-24,N,Active,,"Wassler Meats, Inc","Wassler Meats, Inc",20210922,,,,,Yes,,,,,Yes,,,3,,Alternative 3,,,,,,,
3537,M320M+V320,M320M,V320,,,Smithfield Fresh Meats Corp.,081210732,22123 Highway 5 ,Milan,MO,63556,(660) 265-4061,2022-02-21,Certification - Export; Meat Processing; Meat Slaughter,Smithfield Bioscience; Smithfield Pet,35,3506,Large,40.219629984451,-93.117526971324,Sullivan County,29211,,N,2026-08-24,N,Active,,Smithfield Fresh Meats Corp.,Smithfield Bioscience,20220221,,,,Yes,Yes,Yes,,,,Yes,,,5,4,,,,,,,,
11580,M32101,M32101,,,,"G. C. Enterprises, LLC",,39395 Mercer Avenue ,Leary,GA,39862,(229) 347-2571,2019-10-04,Meat Processing,,85,85GA,Very Small,31.486137989669,-84.515829004588,Calhoun County,13037,,N,2026-08-24,N,Active,,"G. C. Enterprises, LLC","G. C. Enterprises, LLC",20191004,,,,,Yes,,,,,Yes,,,1,,Alternative 2 Choice 2,,,,,,,
9734,M32107+P32107,M32107,P32107,,,Gourmet Boutique LLC,,351 South Black Canyon Highway ,Phoenix,AZ,85009,(602) 393-6100,2022-03-28,Meat Processing; Poultry Processing,,05,0504,Small,33.444505377414,-112.107163636064,Maricopa County,04013,,N,2026-08-24,N,Active,,Gourmet Boutique LLC,Gourmet Boutique LLC,20220328,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 3,,,,,,,
9726,M32113+P32113,M32113,P32113,,,"Down Home Meats, Inc",051142156,5236 HWY 3276 ,Stonewall,LA,71078,(301) 925-6915,2021-08-20,Meat Processing,,40,4014,Small,32.283184981105,-93.820834026589,De Soto Parish,22031,,N,2026-08-24,N,Active,,"Down Home Meats, Inc","Down Home Meats, Inc",20210820,,,,,Yes,,,,,Yes,,,4,,Alternative 3,,,,,,,
10499,M32119+P32119,M32119,P32119,,,Blackhawk Specialty Foods,,302 Blackhawk Road ,Beaver Falls,PA,15010,,2016-04-14,Meat Processing; Poultry Processing,,60,6019,Very Small,40.767736002229,-80.391099984008,Beaver County,42007,,N,2026-08-24,N,Active,,Blackhawk Specialty Foods,Blackhawk Specialty Foods,20160414,,,,,Yes,,,,,Yes,Yes,,3,,Alternative 3,,,,,,,
6168572,M3212+P3212+V3212,M3212,P3212,V3212,,"Cuttinup Custom Meat Processing, LLC",,225 SE 900th Rd ,Leeton,MO,64761,(660) 624-7152,2025-01-13,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat; Voluntary Slaughter - Rabbit,,35,3508,Very Small,38.619571984103,-93.707466020113,Johnson County,29101,,N,2026-08-24,N,Active,,"Cuttinup Custom Meat Processing, LLC","Cuttinup Custom Meat Processing, LLC",20250113,,,,Yes,Yes,Yes,,,,Yes,,,4,1,Alternative 3,,,,,,,
9728,M32120+P32120,M32120,P32120,,,"Green Mountain Smokehouse, Inc",,341 Route 5 South ,Windsor,VT,05089,(802) 674-6653,2022-03-23,Meat Processing; Poultry Processing,Green Mountain Smokehouse,60,6026,Very Small,43.46926098851,-72.392090024609,Windsor County,50027,,N,2026-08-24,N,Active,,"Green Mountain Smokehouse, Inc",Green Mountain Smokehouse,20220323,,,,,Yes,,,,,Yes,Yes,,3,,Alternative 3,,,,,,,
9718,M32123+P32123,M32123,P32123,,,"Custom Culinary, Inc",00-5-6-9398,35311 Avon Commerce Pkwy ,Avon,OH,44011,(440) 695-3101,2015-07-22,Meat Processing; Poultry Processing,DM Foods; Griffith Laboratories,50,5021,Very Small,41.476185019815,-82.006237992088,Lorain County,39093,,N,2026-08-24,N,Active,,"Custom Culinary, Inc",DM Foods,20150722,,,,,Yes,,,,,Yes,Yes,,3,,Alternative 2 Choice 2,,,,,,,
9870,M32130+P32130+V32130,M32130,P32130,V32130,,Dakota Provisions LLC,,20827 403rd Ave. ,Huron,SD,57350,(605) 352-1519,2021-12-27,Certification - Export; Identification - Meat; Identification - Poultry; Meat Processing; Poultry Processing; Poultry Slaughter,Dakota 44; Dakota Deli; Dakota Provisions,25,2535,Large,44.36715501564,-98.159012989215,Beadle County,46005,,N,2026-08-24,N,Active,,Dakota Provisions,Dakota 44,20211227,,,,Yes,Yes,,Yes,,Yes,Yes,Yes,,5,4,Alternative 3,,1,,,,2025-06-29,2026-06-27
